name,price,img,url,description,people,cabins,year
Antila 27,370.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-s909t8plsapavfkn19w1ol5detxn.webp,https://zegluj.pl/jacht/antila-27/2561,Jacht był odnawiany,10,3,2015
Antila 26.2,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-2-wsw4a7e06g5m5mrmmbx4hg8d4e23.webp,https://zegluj.pl/jacht/antila-26-2/2572,,6,2,2025
Aquatic 28,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/aquatic-28-826ilys6hc2gdzpgbpibgbrt82ty.webp,https://zegluj.pl/jacht/aquatic-28/2583,,8,3,2025
Maxus 33,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-vsbunrkkveaxyflht4bho6b1wg6y.webp,https://zegluj.pl/jacht/maxus-33/2606,,10,3,2015
Tes 32 Dreamer,350.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-u44r2uplvlrxmwm2atb6imx23ou0.webp,https://zegluj.pl/jacht/tes-32-dreamer/2608,,9,3,2015
Maxus 34,650.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-34-zoj414xnwu5otjku9mmblyt5pbtd.webp,https://zegluj.pl/jacht/maxus-34/2628,,10,3,2025
Maxus 33.1 RS,750.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-1-rs-tmx3106h3bt0gco0pnefigo0hnj2.webp,https://zegluj.pl/jacht/maxus-33-1-rs/2640,"Maxus 33.1 RS NEW „Friday” z naszej floty to zupełnie nowy, najlepiej wyposażony Maxus 33.1 RS w Polsce, Najprawdopodobniej jest to również najlepiej wyposażony jacht...",10,3,2025
Sasanka 600 Viva,180.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/sasanka-600-viva-txpwvdgfowrpoqk9a736kkwgzbb7.webp,https://zegluj.pl/jacht/sasanka-600-viva/230,"Port: Rydzewo, ul. mazurska 124, Tło dla Mew, J. BoczneKaucja 1500 zł Nieopróżniona toaleta - od 500 złParking 25 zł doba Rydzewo ul. Klonowa 3 (400 m od...",4,0,2024
Mazury Cruiser 900,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/mazury-cruiser-900-fwwyzqzjbbvim4uvubute3bpctha.webp,https://zegluj.pl/jacht/mazury-cruiser-900/240,"Port: Hotel Tajty, Giżycko-WilkasyMAZURY CRUISER 900, łódź z serii ""Vistula Cruiser 30"", jest w niskiej cenie dla tej wielkości łodzi, obecnie unikalny typ na...",7,2,2014
Delphia 34,700.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/delphia-34-sjomzgcpk8bm78r6j1v6s4yi4djm.webp,https://zegluj.pl/jacht/delphia-34/311,"Na sezon 2014 pragniemy Państwu przedstawić nowy jacht żaglowy Delphia 34 „Mazury Czarter” to przestronny jacht rodzinny, wykonany w najwyższym standardzie,...",8,3,2014
Antila 27,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-abhjv0e849qbi6ecn4khkfj0zk1h.webp,https://zegluj.pl/jacht/antila-27/313,"Dane techniczne:Długość - 8,27 mSzerokość - 2,98Powierzchnia żagli - 38 m2Zanurzenie min. / max. - 0,39 m / 1,65 mWysokość w kabinie - 1,85 mIlość koji - 6 + 2Silnik...",8,2,2014
Antila 26,330.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-e62133pfhglwttmnsm0is537efw4.webp,https://zegluj.pl/jacht/antila-26/372,"WYPOSAŻENIE:wymagane uprawnienia : żeglarz jachtowy zaburtowy silnik 8 KM YAMAHA z rozrusznikiemmiecz uchylny, nieuciążliwy w obsłudzeWC chemiczne, umywalkagrot z...",8,1,2014
Marim 23,380.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/marim-23-ztxd70zwpp31fv2j60tydxomdax3.webp,https://zegluj.pl/jacht/marim-23/384,"Jest to jacht stworzony z myślą o żeglarzach, którzy chcą spróbować motorowej wędrówki po Mazurach jak i o turystach, którzy bez patentu będą mogli spędzić urlop na...",5,0,2014
Maxus 33,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-7ef110wmr87lnxx24ml4tf3ru6eh.webp,https://zegluj.pl/jacht/maxus-33/511,"Nowe żagle na sezon 2022 r. Nowe gąbki w materacach 2023.  oraz olinowanie i podłogi wewnątrz :) silnik Merkury 20KM z śrubą uciągową. Jest komfortowy, świetnie...",10,3,2014
Delphia 33 MC,600.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/delphia-33-mc-orfszlptqyyta7vjdqmjwo9rx37h.webp,https://zegluj.pl/jacht/delphia-33-mc/522,"DANE TECHNICZNERok produkcji: 2014Długość całkowita: 9.95Szerokość: 3.47 mZanurzenie min/max: 0,46 / 1,7Liczba koi: 10Max liczba miejsc: 10Liczba kabin: 3Wysokość w...",10,3,2014
Phila 880,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phila-880-ytldesoq2kcerf1kdkb97gympjne.webp,https://zegluj.pl/jacht/phila-880/532,"DANE TECHNICZNERok produkcji: 2014Długość całkowita: 8.8Szerokość: 2.95 mZanurzenie min/max: 0,4 / 1,5Liczba koi: 8Max liczba miejsc: 8Liczba kabin: 3Wysokość w...",8,1,2014
Antila 26 CC,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-cc-kjjp5zp9obtpklb71h508w23b8y6.webp,https://zegluj.pl/jacht/antila-26-cc/930,W 2025 r materace zostały wymienione na nowe.,8,2,2014
Antila 24,230.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-ch9yu5cyy8xlfpkf54a4lyi6uq4i.webp,https://zegluj.pl/jacht/antila-24/933,Antila 24 - jest to jednostka bardzo szybka i z pewnością zadowoli nawet najbardziej wymagających żeglarzy. Nawet w trudnych warunkach pogodowych jacht prowadzi się...,8,0,2014
Tango 30,349.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tango-30-qgwxsz8ejrh3pp9d1x45rodv8jrw.webp,https://zegluj.pl/jacht/tango-30/959,Jacht TANGO 30 z NOWYM 2025r. !!! Silnikiem Yamaha to duży wygodny rodzinny jacht. Cechują go przestronny kokpit z rozkładanym bimini i bardzo duże kabiny rufowe....,10,3,2014
Phobos 25,260.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-25-pcxbgd1i2nbhxfx1o789fnl70l94.webp,https://zegluj.pl/jacht/phobos-25/966,"Phobos 25 - Variat
Konstrukcja Wojciecha Spisaka. Jacht przeznaczony do wygodnego pływania dla 6-8 osób. Małe zanurzenie pozwala dobijać nawet bardzo płytkich...",8,0,2014
Tes 32 Dreamer,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-5hjfipjd7n57bozhg8wbbbncs9f8.webp,https://zegluj.pl/jacht/tes-32-dreamer/1455,"TES 32 Dreamer to jedna z najbardziej znanych i lubianych konstrukcji, powszechnie spotykana na Wielkich Jeziorach Mazurskich. Jest to znakomita jednostka, przez wielu...",10,3,2014
Twister 26,220.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/twister-26-19kd94dw70wahui87jgm8hhp0390.webp,https://zegluj.pl/jacht/twister-26/1583,,8,0,2014
Nautika 1000,600.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1000-giwjodbz8rg0h5ujlxl2sa886y7b.webp,https://zegluj.pl/jacht/nautika-1000/1668,"Nautika 1000 VIP to jacht motorowy, na który nie wymaga się patentu motorowodnego. Obsługę ułatwia ster strumieniowy dziobowy. Ekonomię (2-4 l / h ) zapewnia świetnie...",6,2,2014
Antila 28.2,550.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-28-2-tmnziv7x9ccswdcg75qefr6y0t13.webp,https://zegluj.pl/jacht/antila-28-2/1702,Antila 28.2 zaprojektowana przez uznanego europejskiego projektanta Michała Orycha. To jacht oparty na wieloletnim doświadczeniu w dziedzinie projektowania –...,10,3,2024
Antila 26,247.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-hq72csidqdwwh5jab40uiaxg6ekd.webp,https://zegluj.pl/jacht/antila-26/1718,"Jacht w wersji armatorskiej EXCLUSIVE. Posiada ROLOWANY GROT !!!  i rolowany FOK, NOWY silnik Tohatsu z ładowaniem a także cały kokpit wyłożony teakiem.Bardzo ładnie...",8,1,2014
Maxus 34,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-34-jcrwqqh3w8mplot46cy5nli44rjc.webp,https://zegluj.pl/jacht/maxus-34/1990,Nasza nowość w ofercie to mocna pozycja na rynku czarterowym Wielkich Jezior Mazurskich. W sezonie 2024 oddajmy w Państwa stery dwie bliźniaczej jednostki MAXUS 34 w...,10,3,2024
Platinum 40,1300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/platinum-40-c5txkv55q65mnhuibaqx1si4jrae.webp,https://zegluj.pl/jacht/platinum-40/1997,"Platinum 40 FLY to nowoczesny houseboat klasy PREMIUM, stworzony z myślą o komfortowym wypoczynku na Wielkich Jeziorach Mazurskich. Jednostka wyróżnia się elegancką...",8,3,2024
Stillo 31,950.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/stillo-31-z6uzyzzcisoks3y8n5vfysgzzb4l.webp,https://zegluj.pl/jacht/stillo-31/2008,Zdjęcia poglądowe. Stillo 31 – Premiera 2024! jest to ulepszona wersja cenionego jachtu Stillo 30: Szersze...,8,3,2024
Phobos 21,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-21-x5rbc2hk3euhmi399k6l9jjayfmk.webp,https://zegluj.pl/jacht/phobos-21/2035,,4,0,2024
Laguna 30,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/laguna-30-dabu35bakd1uos6ifzidf8yaeith.webp,https://zegluj.pl/jacht/laguna-30/2037,Jacht Laguna 30 to doskonała kombinacja komfortu podróżowania oraz ogromnych walorów nautycznych. Łódź posiada przestronne wnętrze wykończone w eleganckim mahoniowym...,10,3,2024
Antila 27,470.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-h3c7eeqzqk2ceqsz27smrqoes7re.webp,https://zegluj.pl/jacht/antila-27/2065,Antila 27 Family to doskonały wybór pod względem turystycznym i nautycznym . Jacht  z 2024r. w perfekcyjnym stanie .Duża powierzchnia ożaglowania daje satysfakcję z...,10,3,2024
Antila 30.1,650.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-30-1-o7ftge0qqww9z0l54yrjgnpse13h.webp,https://zegluj.pl/jacht/antila-30-1/2082,"Zdjęcia jachtu poglądowe, jacht w trakcie budowy. Zabudowa tego samego producenta, możliwy inny kolor tapicerki i drewna.",10,3,2024
Futura 860,600.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/futura-860-2zoyeqmpz950c8btyvzoimxrlc65.webp,https://zegluj.pl/jacht/futura-860/2110,,7,3,2014
Antila 33,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-33-22tyfe5pjvii6vcqwcvov24f6iwq.webp,https://zegluj.pl/jacht/antila-33/2122,,10,3,2024
Mellody 30,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/mellody-30-ryrs4dmun6p4oasflt4an0u4yc2m.webp,https://zegluj.pl/jacht/mellody-30/2160,"Serdecznie zapraszamy do skorzystania z naszej wyjątkowej oferty wynajmu jachtu, który jest naszym prawdziwym oczkiem w głowie. Dotychczas użytkowany wyłącznie...",8,2,2014
Stillo 31,900.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/stillo-31-gwyg76o0sd5va8tbrlsqec8h4v25.webp,https://zegluj.pl/jacht/stillo-31/2163,STILLO 31 to premierowa jednostką - następca popularnego STILLO 30.  Jacht został wyposażony w niespotykanym dla czarterów wyposażeniu takiemu jak : system audio...,8,3,2024
Antila 28.2,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-28-2-6l620degxzdy3ny16th5szw3sbfe.webp,https://zegluj.pl/jacht/antila-28-2/2166,"Nowy jacht zbudowany w czerwcu 2024r. 3 zamykane kabiny. Nowoczesny silnik Mercury 10KM z elektrycznym trymem. Ogrzewanie, kabina z WC chemicznym, woda, instalacja...",10,3,2024
Legion 360,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/legion-360-1qcqft59z1fhsrrj6sut5f6hm07p.webp,https://zegluj.pl/jacht/legion-360/2224,"Najnowszy i najnowocześniejszy Polski jacht żaglowy posiadający znakomite właściwości nautyczne, imponującą przestrzeń oraz wiele innowacyjnych rozwiązań. Ekscytujący...",9,3,2024
Shine 30,380.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/shine-30-q5yklr086atrmw97jggz9dg7b58v.webp,https://zegluj.pl/jacht/shine-30/2235,"Shine 30Jacht Shine 30 to perfekcyjny wybór dla miłośników żeglowania, którzy szukają wytrzymałego, solidnego i jednocześnie eleganckiego jachtu. Zaprojektowany z...",10,3,2014
Nautika 1300,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1300-ddccaeufmkl428ej4uauqrs20i43.webp,https://zegluj.pl/jacht/nautika-1300/2272,"Absolutny HIT wśród jachtów motorowych na Mazurach !!! Nautika 1300 to obecnie największa wersja jachtu spacerowego. Elegancka i stylowa sylwetka, imponująca...",8,3,2024
Baltica 27,280.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/baltica-27-0r8zin829bp1jcu6w3gt2br5tr7o.webp,https://zegluj.pl/jacht/baltica-27/2304,,6,2,2024
